_row_id,Order_ID,y_pred,risk_level,priority_score,Traffic,Vehicle,Order_Period,Area,Category,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude
15937,cgly737195045,169.13813283695336,low,1.02,Jam ,scooter ,Night,Urban ,Electronics,19.1813,72.836191,19.2713,72.926191
40664,nwtz186988126,174.61931909075446,low,1.02,Jam ,motorcycle ,Night,Urban ,Apparel,19.178321,72.834715,19.248321,72.904715
27754,rsnw521843345,194.777468279344,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,12.981615,80.231598,13.071615,80.321598
3623,eddw455533484,182.560897020148,high,2.02,Jam ,motorcycle ,Night,Urban ,Pet Supplies,0.0,0.0,0.07,0.07
43481,izxn154063112,222.2815440144206,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Books,18.53408,73.89852,18.60408,73.96852
14646,oika240428990,35.50904453044392,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Grocery,12.979166,77.640709,13.109166,77.770709
39074,lcyo307785372,82.25617873094238,medium,1.52,Jam ,scooter ,Night,Urban ,Apparel,0.0,0.0,0.11,0.11
34550,vefk779291088,110.64439132433546,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Shoes,22.310237,73.158921,22.420237,73.268921
12863,fevq121847815,162.94196647870152,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,18.569156,73.774723,18.679156,73.884723
552,uowo219202183,183.7066180826764,low,1.02,Jam ,scooter ,Night,Urban ,Sports,12.311072,76.654878,12.441072,76.784878
34074,ozei954401267,109.28691786292352,high,2.02,Jam ,van,Night,Metropolitian ,Shoes,0.0,0.0,0.13,0.13
12908,unme940188239,155.2295537082879,low,1.02,Jam ,scooter ,Night,Urban ,Sports,23.371292,85.327872,23.461292,85.417872
39191,ldpf493900781,202.26594328426563,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Clothing,26.846156,75.8023,26.936156,75.8923
233,odlo529484325,129.41090652882747,medium,1.52,Jam ,motorcycle ,Night,Urban ,Pet Supplies,11.010375,76.95295,11.090375,77.03295
13659,akoq790070688,176.02888070095477,low,1.02,Jam ,scooter ,Night,Metropolitian ,Sports,12.316967,76.603067,12.396967,76.683067
6246,dlyg771416066,100.01378271004609,low,1.02,Jam ,motorcycle ,Night,Urban ,Sports,13.005801,80.250744,13.075801,80.320744
27926,nzva260801293,105.80989645122531,low,1.02,Jam ,motorcycle ,Night,Urban ,Sports,21.17106,72.789292,21.26106,72.879292
42713,hyqo910537563,199.19823790748688,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Home,0.0,0.0,0.11,0.11
9377,jmjn116240089,190.86147414083024,low,1.02,Jam ,scooter ,Night,Metropolitian ,Toys,26.911927,75.797282,26.981927,75.867282
18137,yhqe918057685,110.23493881356188,low,1.02,Jam ,scooter ,Night,Metropolitian ,Cosmetics,12.949934,77.699386,13.079934,77.829386
1388,utvc306138563,135.66329074494732,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Clothing,18.543626,73.905101,18.623626,73.985101
6906,fqna861393589,175.57346969122554,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,13.026279,80.174568,13.106279,80.254568
250,istj070213071,174.10404896173992,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,19.178321,72.834715,19.268321,72.924715
15923,pvoo107929506,192.10399782512837,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,18.554382,73.798206,18.624382,73.868206
26187,pged867431386,204.07032969789432,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Home,13.091809,80.219104,13.181809,80.309104
14072,ckfp599158038,124.84057066204434,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Snacks,26.88842,75.800689,26.97842,75.890689
18926,axlp473057360,104.3443888673086,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Cosmetics,17.424114,78.347554,17.534114,78.457554
873,xnsg076844692,110.13407461571076,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Electronics,22.725835,75.887648,22.815835,75.977648
14305,iukc051067137,210.97870648535184,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Apparel,22.311844,73.165081,22.401844,73.255081
28329,cigy872329700,128.10963945594472,medium,1.52,Jam ,motorcycle ,Night,Urban ,Kitchen,19.12663,72.829976,19.21663,72.919976
32892,semb397069308,227.9592393995188,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Toys,12.323978,76.627961,12.413978,76.717961
36194,rtjo836054511,225.1367678925323,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Toys,22.745049,75.892471,22.855049,76.002471
21141,qzzi522800556,110.20425380088903,high,2.02,Jam ,van,Night,Metropolitian ,Pet Supplies,12.310972,76.659264,12.420972,76.769264
7636,jwik452834308,180.4541566303455,low,1.02,Jam ,scooter ,Night,Urban ,Electronics,21.186608,72.794136,21.266608,72.874136
41920,qkbu578960384,112.41632132290704,low,1.02,Jam ,scooter ,Night,Metropolitian ,Pet Supplies,12.972532,77.608179,13.062532,77.698179
8694,iggi288085988,183.10940967181375,high,2.02,Jam ,scooter ,Night,Urban ,Pet Supplies,23.369746,85.33982,23.459746,85.42982
28036,kaeq790224381,101.98411039164404,low,1.02,Jam ,motorcycle ,Night,Urban ,Shoes,26.88842,75.800689,26.95842,75.870689
43425,ztmn173611579,114.11249356510902,high,2.02,Jam ,scooter ,Night,Metropolitian ,Shoes,0.0,0.0,0.09,0.09
17697,tnvb117266874,133.11411300392393,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Electronics,11.022169,76.999594,11.092169,77.069594
24743,xgla012806359,228.25738352133536,medium,1.52,Jam ,motorcycle ,Night,Urban ,Shoes,19.1093,72.825451,19.2393,72.955451
19145,gvyj496647572,191.3004097004425,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Toys,11.010375,76.95295,11.080375,77.02295
2252,bdyd285549311,130.09015906887416,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Cosmetics,11.024839,77.007003,11.134839,77.117003
41912,avxm701144713,118.79610266129072,medium,1.52,Jam ,van,Night,Metropolitian ,Shoes,11.003669,76.976494,11.093669,77.066494
14025,izog510493722,84.67148575321369,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Sports,17.429585,78.392621,17.499585,78.462621
41245,ycrl172027870,182.22408851207064,low,1.02,Jam ,scooter ,Night,Metropolitian ,Snacks,18.51421,73.838429,18.60421,73.928429
38845,mgoy906105097,150.92915096322966,low,1.02,Jam ,scooter ,Night,Metropolitian ,Skincare,18.539299,73.897902,18.649299,74.007902
42548,lyiz996856258,200.71715547244224,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Toys,22.31279,73.170283,22.44279,73.300283
9581,nqvm957991526,178.71544779083865,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,0.0,0.0,0.07,0.07
1539,xjgm505253929,125.4490375404117,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Toys,23.354422,85.3329,23.484422,85.4629
42300,ochs458670119,203.7238944502161,medium,1.52,Jam ,scooter ,Night,Urban ,Clothing,13.049645,80.242268,13.129645,80.322268
32184,yjwi286117637,99.8099965236148,medium,1.52,Jam ,scooter ,Night,Other,Apparel,12.323194,76.630583,12.403194,76.710583
19290,edsi807738044,122.10504814288184,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,12.981615,80.231598,13.111615,80.361598
4400,ruew127252272,108.39303852964044,high,2.02,Jam ,scooter ,Night,Urban ,Jewelry,17.45971,78.368855,17.56971,78.478855
17532,eeju034959238,191.0149343524172,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Toys,17.451976,78.385883,17.541976,78.475883
7976,zdic002651358,185.32366165785405,high,2.02,Jam ,motorcycle ,Night,Urban ,Skincare,11.025083,77.015393,11.095083,77.085393
20585,axas254871868,137.26752974516097,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,0.0,0.0,0.09,0.09
12339,sdho065383407,204.99506174616985,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Apparel,12.979096,77.640625,13.089096,77.750625
11865,jmoa337591376,190.5792282772,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Electronics,13.044694,80.26147,13.154694,80.37147
13871,rbtn430072410,102.59624954271816,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,17.45971,78.368855,17.58971,78.498855
17085,xpuy907969711,224.86094218519008,medium,1.52,Jam ,motorcycle ,Night,Urban ,Skincare,23.374989,85.335486,23.464989,85.425486
33752,huje671672764,193.15472962455323,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Snacks,26.88842,75.800689,27.01842,75.930689
27401,xcdu738702582,205.82236777182916,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,17.440827,78.393391,17.570827,78.523391
33115,tvlu626558045,183.02363763114656,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,17.438263,78.397865,17.548263,78.507865
5434,zznm989127780,196.9458705100108,low,1.02,Jam ,motorcycle ,Night,Urban ,Electronics,21.149834,72.778666,21.219834,72.848666
24354,hqvu636147545,190.54807463827123,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Kitchen,26.902328,75.794257,26.992328,75.884257
42780,whmv483866623,198.27694810988652,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Cosmetics,22.75004,75.902847,22.86004,76.012847
8393,wioz916798330,147.39248474020965,low,1.02,Jam ,scooter ,Night,Metropolitian ,Kitchen,0.0,0.0,0.07,0.07
4715,ypfc622258010,180.11220498680564,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Toys,12.979166,77.640709,13.069166,77.730709
22197,wcvg795657940,114.41259540639058,low,1.02,Jam ,scooter ,Night,Metropolitian ,Sports,12.906229,77.596791,12.986229,77.676791
693,nymu234606643,110.64502500097504,high,2.02,Jam ,scooter ,Night,Metropolitian ,Skincare,23.359407,85.325055,23.439407,85.405055
24280,amsh496604249,186.9301093412858,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Sports,21.186608,72.794136,21.276608,72.884136
26126,ldza283310467,143.52657532066408,low,1.02,Jam ,scooter ,Night,Metropolitian ,Electronics,26.90519,75.810753,27.03519,75.940753
16909,axko967976776,37.35990957104009,low,1.02,Jam ,motorcycle ,Night,Urban ,Grocery,10.96185,76.971082,11.09185,77.101082
37394,ocnd731712301,106.18713483514809,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Toys,19.221315,72.862381,19.311315,72.952381
34752,qxir539198233,107.9114721304512,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Home,26.956431,75.776649,27.036431,75.856649
13220,ufjf287044565,186.0188256528981,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,26.891191,75.802083,26.981191,75.892083
25599,khxo360159621,106.7164904495785,low,1.02,Jam ,van,Night,Urban ,Jewelry,26.910262,75.783013,27.040262,75.913013
40076,jtxq729565929,127.29353183999964,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,12.914264,77.6784,12.984264,77.7484
2256,chbv093562000,199.244053021195,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,12.321214,76.621094,12.431214,76.731094
36220,dtbg935514183,212.57770694055552,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Jewelry,12.975996,80.221898,13.085996,80.331898
3768,dbja800656619,189.23365779794463,high,2.02,Jam ,scooter ,Night,Metropolitian ,Toys,17.41233,78.449654,17.48233,78.519654
7786,fugi485955341,205.2401252349228,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Apparel,26.911927,75.797282,27.021927,75.907282
11152,yqtc851699980,202.94996349984157,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Sports,12.337978,76.616792,12.417978,76.696792
29169,isip393105751,105.50473308988022,medium,1.52,Jam ,scooter ,Night,Urban ,Sports,18.592718,73.773572,18.672718,73.853572
42580,xwcb825748423,86.34964178363383,low,1.02,Jam ,scooter ,Night,Urban ,Snacks,12.972532,77.608179,13.082532,77.718179
10807,goao794474824,197.67701593139444,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,17.431668,78.408321,17.511668,78.488321
1301,ldfr027910517,185.4721192100768,high,2.02,Jam ,scooter ,Night,Metropolitian ,Electronics,0.0,0.0,0.11,0.11
13265,defd841877652,197.9546002185396,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Books,18.56245,73.916619,18.63245,73.986619
23136,tccj936071835,178.35022680289958,low,1.02,Jam ,scooter ,Night,Metropolitian ,Outdoors,12.323225,76.630028,12.393225,76.700028
25756,qyea762513346,227.32610370751556,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Home,22.722634,75.886959,22.852634,76.016959
10108,plbw437893744,130.40973981849254,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,21.170096,72.789122,21.250096,72.869122
7481,rbfn677773581,179.90959935685325,low,1.02,Jam ,motorcycle ,Night,Urban ,Sports,22.744648,75.894377,22.814648,75.964377
2344,bjqh963515046,129.79480093721898,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Sports,13.049645,80.242268,13.139645,80.332268
41948,army390819187,119.23197887458512,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Skincare,0.0,0.0,0.13,0.13
19154,mgvy880966494,146.79144394252546,low,1.02,Jam ,scooter ,Night,Metropolitian ,Snacks,17.458998,78.500366,17.528998,78.570366
17060,fidm934833957,133.92889460367553,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Apparel,12.323978,76.627961,12.403978,76.707961
802,itdi360890843,118.38157208865437,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Skincare,12.934179,77.615797,13.064179,77.745797
30427,itiy437067318,204.3641379397305,high,2.02,Jam ,scooter ,Night,Urban ,Books,17.411028,78.329645,17.491028,78.409645
39346,sdyv638832372,123.30152141048347,high,2.02,Jam ,motorcycle ,Night,Urban ,Cosmetics,18.543626,73.905101,18.633626,73.995101
32476,mkct892282698,112.43192933087523,low,1.02,Jam ,scooter ,Night,Metropolitian ,Jewelry,21.149834,72.778666,21.239834,72.868666
30318,jqyh335059688,102.05847494695888,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Apparel,13.086438,80.220672,13.216439,80.350672
37739,qxxv319036418,207.5383735334601,low,1.02,Jam ,motorcycle ,Night,Urban ,Cosmetics,12.337978,76.616792,12.407978,76.686792
9289,pmxu699236737,86.04341211485824,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Snacks,13.054347,80.257221,13.184347,80.387221
20114,qpco171207719,204.6718842615875,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Books,22.751234,75.88949,22.841234,75.97949
653,hxog930219425,179.74704669081916,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,13.044694,80.26147,13.114694,80.33147
16031,arwv147084876,127.61443206621416,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,13.022394,80.242439,13.132394,80.352439
11997,vqgs712845286,127.481990407516,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,0.0,0.0,0.11,0.11
36660,bekc830409470,110.1976445607811,low,1.02,Jam ,scooter ,Night,Metropolitian ,Jewelry,19.1813,72.836191,19.2513,72.906191
23605,pfeb076088840,231.01003535112292,high,2.02,Jam ,motorcycle ,Night,Semi-Urban ,Kitchen,23.359033,85.325347,23.449033,85.415347
40686,vvff344301698,204.8264966210085,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,0.0,0.0,0.13,0.13
13944,bbkm881970624,226.83124683044548,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,19.003517,72.82765,19.133517,72.95765
11335,tqex812753406,181.90030336811236,high,2.02,Jam ,motorcycle ,Night,Urban ,Pet Supplies,11.02091,76.940432,11.13091,77.050432
1538,sjkq535759726,111.13053401465498,high,2.02,Jam ,scooter ,Night,Metropolitian ,Sports,23.354422,85.3329,23.444422,85.4229
32052,ejld128090581,105.20215723084678,low,1.02,Jam ,scooter ,Night,Urban ,Sports,12.323194,76.630583,12.393194,76.700583
39754,amdi784107720,104.77586669042218,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Jewelry,0.0,0.0,0.09,0.09
43165,urvx409648470,178.50126112574895,low,1.02,Jam ,scooter ,Night,Metropolitian ,Apparel,23.353783,85.326967,23.423783,85.396967
14421,ovri017193422,190.7978982688391,low,1.02,Jam ,van,Night,Metropolitian ,Jewelry,11.001753,76.986241,11.111753,77.096241
40767,lwti203581088,170.54963833518624,low,1.02,Jam ,motorcycle ,Night,Other,Apparel,13.005801,80.250744,13.115801,80.360744
515,kqnb541413741,202.22063413192527,low,1.02,Jam ,scooter ,Night,Metropolitian ,Clothing,17.422819,78.449578,17.502819,78.529578
21258,eevo600908538,84.8123783158008,medium,1.52,Jam ,scooter ,Night,Urban ,Books,21.149669,72.772629,21.259669,72.882629
10447,uaxw104762623,133.19701545484662,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Skincare,26.846156,75.8023,26.916156,75.8723
32761,qked442341005,178.91470270816012,low,1.02,Jam ,van,Night,Metropolitian ,Kitchen,21.186608,72.794136,21.296608,72.904136
37193,ufeu080399944,194.5277439584716,high,2.02,Jam ,motorcycle ,Night,Urban ,Shoes,26.766536,75.837333,26.896536,75.967333
33241,wumd309130362,103.84382439993396,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,22.745536,75.893106,22.835536,75.983106
24073,ajux048072985,224.38361421876195,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,12.935662,77.61413,13.065662,77.74413
37118,gvqq178488483,94.54065237188772,high,2.02,Jam ,scooter ,Night,Other,Electronics,0.0,0.0,0.09,0.09
30420,jsna749666002,207.1519839204639,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Pet Supplies,18.56245,73.916619,18.67245,74.026619
26255,rmap630414462,177.10021323581427,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,22.728163,75.884212,22.838163,75.994212
33803,rxkf490155339,38.55714091323346,low,1.02,Jam ,scooter ,Night,Urban ,Grocery,13.026286,80.275235,13.106286,80.355235
18720,wrps476147255,193.6584628441497,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Toys,21.160522,72.771477,21.270522,72.881477
6618,jtyb665748468,185.45306142354784,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Skincare,26.921411,75.793604,27.031411,75.903604
1807,owca010270536,228.52873936719823,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,21.157729,72.768726,21.267729,72.878726
31876,mlmm500276146,107.55408615834992,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,22.74806,75.8934,22.81806,75.9634
34919,lvar543505043,190.31172149836263,low,1.02,Jam ,scooter ,Night,Metropolitian ,Snacks,0.0,0.0,0.11,0.11
11551,fjxq256722370,108.44635051911564,low,1.02,Jam ,van,Night,Urban ,Shoes,0.0,0.0,0.13,0.13
35403,amdd023317589,108.28107974793856,low,1.02,Jam ,scooter ,Night,Metropolitian ,Sports,23.359407,85.325055,23.469407,85.435055
37388,lemk586492172,114.1952119443919,low,1.02,Jam ,scooter ,Night,Metropolitian ,Pet Supplies,17.411028,78.329645,17.521028,78.439645
13521,bvxk832106288,132.10659769778152,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,26.913987,75.752891,26.993987,75.832891
3870,jvmo868885362,184.6320036952996,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Cosmetics,21.160437,72.774209,21.270437,72.884209
4423,ggbi907785235,177.73255483579095,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Snacks,12.970324,77.645748,13.080324,77.755748
30400,mrdg456995126,199.2971652214132,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,13.026286,80.275235,13.136286,80.385235
14342,dkyx355810587,108.47444643277932,high,2.02,Jam ,scooter ,Night,Urban ,Electronics,21.173343,72.792731,21.283343,72.902731
38767,kiyt679100508,122.47919661607136,high,2.02,Jam ,motorcycle ,Night,Urban ,Apparel,17.411028,78.329645,17.501028,78.419645
30539,esmm582532818,109.56743044609554,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Snacks,11.02091,76.940432,11.15091,77.070432
7533,emsx540656394,96.61851543731306,high,2.02,Jam ,scooter ,Night,Other,Snacks,13.029198,77.570997,13.119198,77.660997
24503,voma297328464,188.10867499008984,high,2.02,Jam ,scooter ,Night,Metropolitian ,Sports,12.939496,77.625999,13.029496,77.715999
43480,qptq913692609,119.2928657153982,low,1.02,Jam ,motorcycle ,Night,Urban ,Books,19.003517,72.82765,19.083517,72.90765
29888,zmhc024889129,104.43654638314744,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,22.728163,75.884212,22.808163,75.964212
18871,vlgo086341909,270.6754014780479,medium,1.52,Jam ,motorcycle ,Night,Semi-Urban ,Apparel,0.0,0.0,0.08,0.08
14113,bptx320876414,123.37204473470048,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Home,26.956431,75.776649,27.096431,75.916649
17021,oohe812351360,186.20605946031068,low,1.02,Jam ,scooter ,Night,Metropolitian ,Cosmetics,12.323194,76.630583,12.453194,76.760583
33068,rrxr087233249,132.18710781932674,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Clothing,26.892312,75.806896,26.982312,75.896896
29661,kmce536763765,172.4365906522311,low,1.02,Jam ,motorcycle ,Night,Urban ,Clothing,19.207222,72.972281,19.277222,73.042281
29701,oppc772560748,187.7109039227133,high,2.02,Jam ,van,Night,Metropolitian ,Pet Supplies,21.183434,72.814492,21.263434,72.894492
41538,jfaw333460435,163.31141483856163,medium,1.52,Jam ,motorcycle ,Night,Other,Snacks,22.307898,73.167788,22.377898,73.237788
9931,wnju077113477,104.93253255698144,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Jewelry,12.970324,77.645748,13.060324,77.735748
4558,ybua836264430,216.07576378004347,low,1.02,Jam ,scooter ,Night,Metropolitian ,Home,12.934365,77.616155,13.064365,77.746155
11191,xkmi685422525,207.2461259704164,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Home,13.022394,80.242439,13.112394,80.332439
25959,xpye624448964,152.67266872774567,medium,1.52,Jam ,scooter ,Night,Urban ,Apparel,26.902908,75.792934,27.032908,75.922934
17288,lhbn239883849,36.93074262700297,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Grocery,23.353783,85.326967,23.443783,85.416967
40426,bpdl504620384,87.03598181876545,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Kitchen,0.0,0.0,0.11,0.11
35591,pour087820610,209.70216920579188,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Home,22.761226,75.887522,22.831226,75.957521
21715,wvfj292014500,110.8154184418579,high,2.02,Jam ,scooter ,Night,Metropolitian ,Skincare,11.022477,76.995667,11.132477,77.105667
13816,zwut329737062,107.61075040833148,medium,1.52,Jam ,scooter ,Night,Urban ,Shoes,26.902328,75.794257,26.982328,75.874257
34326,avrq295092692,198.34507666002,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Clothing,23.416792,85.316842,23.546792,85.446842
42741,aocr274774211,191.3918415189193,medium,1.52,Jam ,motorcycle ,Night,Other,Electronics,12.284747,76.625861,12.414747,76.755861
29384,xhci166009975,187.22882275719556,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Jewelry,23.359194,85.325447,23.439194,85.405447
11542,achp082457216,131.7275806065625,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Skincare,26.766536,75.837333,26.846536,75.917333
5282,wway792909929,207.4965189856557,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Skincare,22.311358,73.164798,22.391358,73.244798
18008,sdmp207605181,191.8728531852105,low,1.02,Jam ,motorcycle ,Night,Urban ,Jewelry,26.766536,75.837333,26.836536,75.907333
42143,uspt728532148,204.5572185060585,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Apparel,22.725748,75.898497,22.795748,75.968497
13353,qwcz518498728,101.71847645743875,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,0.0,0.0,0.08,0.08
43125,yxys070161774,197.40293142766384,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Snacks,12.935662,77.61413,13.005662,77.68413
4170,rsoe647274026,194.31148921043533,medium,1.52,Jam ,motorcycle ,Night,Urban ,Outdoors,18.539299,73.897902,18.609299,73.967902
4197,uavl345029402,134.56946443765435,high,2.02,Jam ,motorcycle ,Night,Urban ,Home,13.064181,80.236442,13.144181,80.316442
4628,hwve002323690,179.99709675505312,medium,1.52,Jam ,van,Night,Metropolitian ,Electronics,13.049645,80.242268,13.119645,80.312268
1403,yrnz045948163,175.0814222861677,high,2.02,Jam ,motorcycle ,Night,Urban ,Snacks,13.086438,80.220672,13.156439,80.290672
32602,uvha961697886,85.72949111321631,low,1.02,Jam ,scooter ,Night,Metropolitian ,Clothing,18.536562,73.896485,18.626562,73.986485
27105,bobh010497042,210.77558093796256,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,11.026117,76.944652,11.116117,77.034652
28112,wvtc659815208,126.6711450900385,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,12.970221,77.645396,13.060221,77.735396
10015,izwg063666312,204.9735508412812,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Books,17.440827,78.393391,17.530827,78.483391
23888,luzt969374797,42.93966763583616,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Grocery,22.745536,75.893106,22.815536,75.963106
36720,rnae718496433,105.9887035956406,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Books,12.975996,80.221898,13.045996,80.291898
32224,eqmh499846761,186.3829756863397,low,1.02,Jam ,scooter ,Night,Metropolitian ,Shoes,13.027018,80.254791,13.107018,80.334791
25530,qlns417780702,187.19045229541024,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Books,12.326356,76.619103,12.456356,76.749103
6979,ajvg517178594,193.14908021813145,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Home,23.374878,85.335739,23.464878,85.425739
17557,iszf598938563,108.02683990856524,high,2.02,Jam ,scooter ,Night,Metropolitian ,Jewelry,21.15276,72.778059,21.28276,72.908059
7698,xtkc976147332,188.31781989556023,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Outdoors,22.760072,75.892574,22.850072,75.982574
39510,wjpk857368409,229.44963649305507,low,1.02,Jam ,motorcycle ,Night,Metropolitian ,Kitchen,13.091809,80.219104,13.171809,80.299104
25328,jtbq122136392,191.5829567992305,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Sports,21.173343,72.792731,21.253343,72.872731
37004,vzox812962577,205.55304924021155,low,1.02,Jam ,scooter ,Night,Urban ,Snacks,19.120083,72.907385,19.200083,72.987385
6515,uivj406940089,137.5545195577154,medium,1.52,Jam ,motorcycle ,Night,Metropolitian ,Sports,12.978453,77.643685,13.068453,77.733685
2210,hjxt739817218,212.0999224570753,medium,1.52,Jam ,scooter ,Night,Metropolitian ,Toys,17.429585,78.392621,17.539585,78.502621
35837,rlbx759892063,131.43875564101145,high,2.02,Jam ,motorcycle ,Night,Metropolitian ,Shoes,21.186884,72.793616,21.266884,72.873616
7535,ubno471054583,22.09706412530168,low,1.02,Jam ,van,Night,Metropolitian ,Grocery,17.41233,78.449654,17.49233,78.529654
34290,lmgu047360535,203.421527358799,low,1.02,Jam ,scooter ,Night,Metropolitian ,Shoes,13.064181,80.236442,13.154181,80.326442
38848,ykvv824671111,110.08540263814398,low,1.02,Jam ,scooter ,Night,Metropolitian ,Home,19.103249,72.846749,19.183249,72.926749
